# Configuration
# N_FOLDS,4
# EPOCHS_PER_TRIAL,5
# EARLY_STOPPING_PATIENCE,3
# INITIAL_POINTS,10
# BO_ITERATIONS,5
# BO_CANDIDATES,100
# BATCH_SIZE,512
# NUM_FILTERS,32
# KERNEL_SIZE,5
# NUM_UNITS,32
# LEARNING_RATE_MIN,0.0001
# LEARNING_RATE_MAX,0.05
# MANUAL_SEEDS,"[1, 4, 9, 12, 13, 14, 16, 17, 19, 21, 31, 35, 37, 38, 42, 45, 48, 51, 52, 55, 58, 60, 64, 66, 69, 80, 123, 256, 2048, 3651]"
seed,optimizer,iteration,trial_type,learning_rate,mean_accuracy,accuracy_std,fold_1_accuracy,fold_2_accuracy,fold_3_accuracy,fold_4_accuracy,best_accuracy_so_far,ei_value,fold_1_epochs_run,fold_2_epochs_run,fold_3_epochs_run,fold_4_epochs_run,fold_1_early_stopped,fold_2_early_stopped,fold_3_early_stopped,fold_4_early_stopped,fold_1_best_epoch,fold_2_best_epoch,fold_3_best_epoch,fold_4_best_epoch,epoch_1_avg_loss,epoch_2_avg_loss,epoch_3_avg_loss,epoch_4_avg_loss,epoch_5_avg_loss,epoch_1_avg_val_acc,epoch_2_avg_val_acc,epoch_3_avg_val_acc,epoch_4_avg_val_acc,epoch_5_avg_val_acc,fold_1_epoch_1_loss,fold_1_epoch_2_loss,fold_1_epoch_3_loss,fold_1_epoch_4_loss,fold_1_epoch_5_loss,fold_2_epoch_1_loss,fold_2_epoch_2_loss,fold_2_epoch_3_loss,fold_2_epoch_4_loss,fold_2_epoch_5_loss,fold_3_epoch_1_loss,fold_3_epoch_2_loss,fold_3_epoch_3_loss,fold_3_epoch_4_loss,fold_3_epoch_5_loss,fold_4_epoch_1_loss,fold_4_epoch_2_loss,fold_4_epoch_3_loss,fold_4_epoch_4_loss,fold_4_epoch_5_loss,fold_1_epoch_1_val_acc,fold_1_epoch_2_val_acc,fold_1_epoch_3_val_acc,fold_1_epoch_4_val_acc,fold_1_epoch_5_val_acc,fold_2_epoch_1_val_acc,fold_2_epoch_2_val_acc,fold_2_epoch_3_val_acc,fold_2_epoch_4_val_acc,fold_2_epoch_5_val_acc,fold_3_epoch_1_val_acc,fold_3_epoch_2_val_acc,fold_3_epoch_3_val_acc,fold_3_epoch_4_val_acc,fold_3_epoch_5_val_acc,fold_4_epoch_1_val_acc,fold_4_epoch_2_val_acc,fold_4_epoch_3_val_acc,fold_4_epoch_4_val_acc,fold_4_epoch_5_val_acc
1,RMSProp,0,initial,0.020909,0.546500,0.159581,0.402000,0.376667,0.666667,0.740667,0.546500,,5,5,5,5,0,0,0,0,4,4,4,4,350.511192,2.428684,1.709050,1.487979,1.327702,0.275000,0.373500,0.467000,0.512333,0.546500,291.120018,2.293137,1.906381,1.741662,1.609615,390.318412,2.348091,2.082710,1.997142,1.789864,420.618301,2.043536,1.419125,1.152225,0.989113,299.988038,3.029972,1.427982,1.060888,0.922218,0.114667,0.153333,0.339333,0.369333,0.402000,0.165333,0.230667,0.257333,0.328000,0.376667,0.526667,0.557333,0.621333,0.634667,0.666667,0.293333,0.552667,0.650000,0.717333,0.740667
1,RMSProp,1,initial,0.036044,0.357167,0.141446,0.479333,0.392667,0.118000,0.438667,0.546500,,5,5,4,5,0,0,1,0,3,4,0,4,1561.060121,13.566812,2.956372,2.216936,1.870980,0.253000,0.334000,0.345500,0.343167,0.424222,1162.394380,22.500103,2.510874,1.925039,1.722474,1606.745197,4.249150,2.208522,1.933171,1.813569,1175.730523,2.757827,2.509878,2.419296,,2299.370386,24.760170,4.596213,2.590239,2.076897,0.302000,0.475333,0.478667,0.479333,0.441333,0.357333,0.345333,0.374000,0.363333,0.392667,0.118000,0.085333,0.102667,0.102667,,0.234667,0.430000,0.426667,0.427333,0.438667
1,RMSProp,2,initial,0.000106,0.739167,0.009573,0.744667,0.743333,0.746000,0.722667,0.739167,,5,5,5,5,0,0,0,0,4,4,4,4,1.882062,1.361079,1.132685,0.998543,0.908260,0.554167,0.679000,0.702500,0.727000,0.739167,1.818656,1.286009,1.067959,0.944562,0.872200,1.970481,1.473991,1.243662,1.089105,0.979291,1.835084,1.279388,1.066747,0.951152,0.860830,1.904027,1.404930,1.152373,1.009354,0.920718,0.596667,0.712000,0.716667,0.736667,0.744667,0.511333,0.641333,0.691333,0.730667,0.743333,0.648667,0.690000,0.716000,0.725333,0.746000,0.460000,0.672667,0.686000,0.715333,0.722667
1,RMSProp,3,initial,0.015186,0.599833,0.084282,0.638000,0.718000,0.502000,0.541333,0.739167,,5,5,5,5,0,0,0,0,4,4,4,4,172.276790,2.441534,1.651786,1.504918,1.222880,0.334000,0.449833,0.494333,0.551167,0.599833,155.229881,2.008107,1.443637,1.244699,1.043465,222.207404,2.900985,1.375974,1.186505,1.023270,141.178333,1.782806,1.502075,1.875884,1.391672,170.491542,3.074238,2.285459,1.712586,1.433113,0.330667,0.446000,0.493333,0.586000,0.638000,0.315333,0.549333,0.616667,0.674667,0.718000,0.364000,0.430667,0.422000,0.455333,0.502000,0.326000,0.373333,0.445333,0.488667,0.541333
1,RMSProp,4,initial,0.007423,0.731833,0.021733,0.746000,0.716667,0.759333,0.705333,0.739167,,5,5,5,5,0,0,0,0,3,4,4,4,26.633375,1.344070,1.055126,0.918602,0.802061,0.431500,0.621833,0.680500,0.695667,0.727000,24.642375,1.302857,1.113810,0.840611,0.740550,25.301162,1.382410,1.163511,1.036302,0.954987,35.308649,1.302388,0.866104,0.782923,0.698559,21.281315,1.388625,1.077080,1.014575,0.814147,0.512000,0.663333,0.726000,0.746000,0.726667,0.403333,0.566667,0.624000,0.668667,0.716667,0.414667,0.660667,0.685333,0.693333,0.759333,0.396000,0.596667,0.686667,0.674667,0.705333
1,RMSProp,5,initial,0.004708,0.777333,0.038606,0.714667,0.820000,0.784667,0.790000,0.777333,,5,5,5,5,0,0,0,0,4,4,4,3,11.976701,1.191483,0.837102,0.710553,0.611575,0.492500,0.677500,0.735000,0.751500,0.776000,8.278636,1.190261,0.962029,0.823124,0.737960,19.153704,1.109586,0.744088,0.647165,0.593668,9.138569,1.202350,0.879535,0.698764,0.596271,11.335894,1.263737,0.762756,0.673161,0.518402,0.572000,0.668000,0.667333,0.682667,0.714667,0.496667,0.738667,0.804000,0.768667,0.820000,0.434000,0.611333,0.726000,0.764667,0.784667,0.467333,0.692000,0.742667,0.790000,0.784667
1,RMSProp,6,initial,0.009394,0.667833,0.109789,0.721333,0.478000,0.739333,0.732667,0.777333,,5,5,5,5,0,0,0,0,4,4,3,4,60.061697,2.051102,1.392051,1.136705,1.022167,0.391833,0.566833,0.593000,0.628167,0.656333,30.760396,1.676663,1.182395,0.983967,0.871267,50.356058,1.889850,1.803842,1.595647,1.495140,77.742518,2.500453,1.161080,0.967284,0.805843,81.387817,2.137442,1.420885,0.999922,0.916417,0.481333,0.571333,0.640667,0.672667,0.721333,0.194000,0.356000,0.390667,0.412667,0.478000,0.441333,0.692667,0.658667,0.739333,0.693333,0.450667,0.647333,0.682000,0.688000,0.732667
1,RMSProp,7,initial,0.017343,0.437167,0.148718,0.416667,0.241333,0.430667,0.660000,0.777333,,5,5,5,5,0,0,0,0,3,4,4,4,275.662241,3.023549,1.846317,1.683731,1.545872,0.237500,0.315833,0.392833,0.424167,0.435500,477.350059,5.120834,2.000336,1.699954,1.570265,168.608733,2.185471,2.004363,1.928814,1.871544,265.315623,2.648644,1.930928,1.798058,1.697628,191.374549,2.139248,1.449640,1.308096,1.044050,0.248000,0.216000,0.406667,0.416667,0.410000,0.131333,0.214667,0.231333,0.231333,0.241333,0.237333,0.388667,0.421333,0.425333,0.430667,0.333333,0.444000,0.512000,0.623333,0.660000
1,RMSProp,8,initial,0.019899,0.592000,0.107760,0.428000,0.727333,0.586000,0.626667,0.777333,,5,5,5,5,0,0,0,0,4,4,4,4,307.863693,5.882662,1.747284,1.386956,2.083306,0.278667,0.448667,0.526333,0.535667,0.592000,222.236769,7.856983,1.927562,1.718188,4.829977,410.454377,3.610556,1.322139,1.046227,0.922032,277.117023,3.060966,1.429582,1.313838,1.187695,321.646602,9.002142,2.309855,1.469573,1.393518,0.138667,0.174667,0.348000,0.300667,0.428000,0.366000,0.596667,0.663333,0.689333,0.727333,0.361333,0.504667,0.516000,0.554000,0.586000,0.248667,0.518667,0.578000,0.598667,0.626667
1,RMSProp,9,initial,0.026987,0.631333,0.063423,0.708667,0.678667,0.562000,0.576000,0.777333,,5,5,5,5,0,0,0,0,4,4,4,4,840.269542,8.226786,2.091180,1.501040,1.373533,0.371667,0.511833,0.551333,0.597000,0.631333,1069.554330,6.423042,1.971254,1.218758,1.164949,698.717768,13.593760,1.842218,1.384136,1.172094,989.377866,6.661931,1.836908,1.459859,1.456513,603.428203,6.228411,2.714341,1.941408,1.700576,0.411333,0.652000,0.675333,0.695333,0.708667,0.260667,0.564667,0.615333,0.646000,0.678667,0.372667,0.396000,0.422000,0.482667,0.562000,0.442000,0.434667,0.492667,0.564000,0.576000
1,RMSProp,10,bo,0.001013,0.783500,0.018699,0.812667,0.761333,0.784000,0.776000,0.783500,0.000000,5,5,5,5,0,0,0,0,4,3,3,3,2.375800,1.010847,0.787481,0.688375,0.604891,0.575500,0.700667,0.743167,0.780500,0.773667,2.133027,1.014245,0.732201,0.641815,0.549603,2.717615,1.080269,0.872252,0.769849,0.681175,2.431167,1.003850,0.786341,0.675650,0.607245,2.221389,0.945024,0.759132,0.666187,0.581541,0.526667,0.659333,0.770000,0.800667,0.812667,0.583333,0.681333,0.698000,0.761333,0.760667,0.554000,0.721333,0.750000,0.784000,0.752667,0.638000,0.740667,0.754667,0.776000,0.768667
1,RMSProp,11,bo,0.000727,0.777333,0.017108,0.754000,0.801333,0.772000,0.782000,0.783500,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,2.333344,1.048937,0.832900,0.740852,0.630059,0.618000,0.721500,0.728167,0.755333,0.777333,2.102311,1.186958,0.869037,0.784726,0.635150,2.188330,1.036279,0.869541,0.708071,0.617830,2.000045,0.914666,0.735310,0.693420,0.609379,3.042691,1.057844,0.857713,0.777193,0.657876,0.510000,0.706667,0.638667,0.736000,0.754000,0.645333,0.730000,0.776667,0.759333,0.801333,0.666000,0.735333,0.754667,0.764667,0.772000,0.650667,0.714000,0.742667,0.761333,0.782000
1,RMSProp,12,bo,0.000849,0.782333,0.016320,0.758000,0.801333,0.778000,0.792000,0.783500,0.000000,5,5,5,5,0,0,0,0,3,3,4,4,2.263467,1.011841,0.771254,0.694370,0.607326,0.555667,0.718833,0.724500,0.778500,0.775667,2.193469,1.054583,0.785948,0.732247,0.613982,1.945238,0.952423,0.715083,0.622377,0.566876,2.477530,1.017828,0.815451,0.727691,0.641465,2.437631,1.022530,0.768536,0.695168,0.606980,0.496667,0.738667,0.712000,0.758000,0.750000,0.469333,0.746667,0.775333,0.801333,0.782667,0.600000,0.723333,0.698667,0.772000,0.778000,0.656667,0.666667,0.712000,0.782667,0.792000
1,RMSProp,13,bo,0.001214,0.788000,0.008446,0.795333,0.797333,0.778000,0.781333,0.788000,0.000000,5,5,5,5,0,0,0,0,3,4,4,4,2.848961,1.079408,0.806234,0.679064,0.598623,0.607167,0.714833,0.743500,0.773833,0.784833,2.344456,0.986140,0.741056,0.633302,0.547530,2.369060,0.912039,0.752368,0.635947,0.574868,3.462168,1.228427,0.866962,0.712638,0.628675,3.220161,1.191026,0.864551,0.734368,0.643421,0.614667,0.712000,0.754667,0.795333,0.782667,0.684667,0.768667,0.765333,0.764667,0.797333,0.612000,0.679333,0.750000,0.766667,0.778000,0.517333,0.699333,0.704000,0.768667,0.781333
1,RMSProp,14,bo,0.000566,0.754667,0.011324,0.755333,0.754000,0.770667,0.738667,0.788000,0.000000,5,5,5,5,0,0,0,0,3,4,4,2,2.379971,1.255198,0.978208,0.833455,0.741787,0.540667,0.689833,0.720500,0.736833,0.752167,2.504464,1.375043,1.062264,0.881482,0.744860,2.415325,1.306092,1.074390,0.913652,0.838996,2.318654,1.189508,0.895142,0.790088,0.681068,2.281440,1.150148,0.881038,0.748598,0.702224,0.501333,0.681333,0.700000,0.755333,0.751333,0.556667,0.681333,0.713333,0.720667,0.754000,0.542667,0.718000,0.730000,0.748667,0.770667,0.562000,0.678667,0.738667,0.722667,0.732667
1,AdaGrad,0,initial,0.020909,0.785500,0.012233,0.790667,0.799333,0.786000,0.766000,0.785500,,5,5,5,5,0,0,0,0,4,4,4,3,4.492708,1.139694,0.839090,0.710925,0.634328,0.505667,0.710500,0.744167,0.757500,0.785333,4.952341,1.095744,0.787011,0.694903,0.672516,6.284728,1.405266,1.038574,0.811773,0.673536,2.848826,0.851834,0.642648,0.583072,0.539976,3.884937,1.205933,0.888129,0.753951,0.651285,0.510000,0.732000,0.754000,0.738667,0.790667,0.451333,0.660667,0.737333,0.792000,0.799333,0.625333,0.744000,0.755333,0.733333,0.786000,0.436000,0.705333,0.730000,0.766000,0.765333
1,AdaGrad,1,initial,0.036044,0.764167,0.030450,0.772000,0.794000,0.713333,0.777333,0.785500,,5,5,5,5,0,0,0,0,4,4,4,3,7.097670,1.283358,0.920643,0.769600,0.685070,0.449500,0.669833,0.721667,0.730333,0.759500,5.611774,1.345189,0.961057,0.769122,0.673811,8.527931,1.170816,0.876432,0.755339,0.687246,7.628225,1.466310,1.048860,0.893540,0.805788,6.622751,1.151116,0.796223,0.660400,0.573433,0.476667,0.642000,0.726667,0.770667,0.772000,0.510000,0.701333,0.746667,0.758667,0.794000,0.341333,0.614000,0.648667,0.614667,0.713333,0.470000,0.722000,0.764667,0.777333,0.758667
1,AdaGrad,2,initial,0.000106,0.514000,0.072569,0.460000,0.440000,0.530667,0.625333,0.785500,,5,5,5,5,0,0,0,0,4,4,4,4,2.210436,2.081669,2.002063,1.939504,1.886700,0.408333,0.456167,0.475167,0.495000,0.514000,2.197362,2.061774,1.980116,1.916851,1.864708,2.205051,2.061451,1.974623,1.908523,1.852813,2.223722,2.104874,2.034264,1.975805,1.927897,2.215608,2.098578,2.019248,1.956839,1.901383,0.331333,0.376667,0.417333,0.425333,0.460000,0.394667,0.428667,0.433333,0.436000,0.440000,0.386667,0.457333,0.470000,0.504000,0.530667,0.520667,0.562000,0.580000,0.614667,0.625333
1,AdaGrad,3,initial,0.015186,0.783500,0.009780,0.770000,0.796667,0.780000,0.787333,0.785500,,5,5,5,5,0,0,0,0,4,4,3,4,3.327224,1.131286,0.883090,0.710856,0.636954,0.577000,0.675000,0.725500,0.770000,0.782667,3.386001,1.353562,1.066788,0.826498,0.696747,3.843466,1.150811,0.882957,0.707270,0.667652,2.879976,0.973124,0.815172,0.658716,0.610246,3.199452,1.047648,0.767441,0.650941,0.573170,0.530667,0.632000,0.670000,0.769333,0.770000,0.647333,0.690000,0.754000,0.748667,0.796667,0.558000,0.716000,0.713333,0.780000,0.776667,0.572000,0.662000,0.764667,0.782000,0.787333
1,AdaGrad,4,initial,0.007423,0.777500,0.024200,0.810000,0.786000,0.770667,0.743333,0.785500,,5,5,5,5,0,0,0,0,4,3,4,4,2.320364,1.149232,0.916795,0.778134,0.697001,0.590333,0.696667,0.739833,0.766000,0.777000,2.042566,0.990600,0.749902,0.677812,0.615858,2.435508,1.055208,0.827991,0.717137,0.669744,2.083772,1.029313,0.843904,0.702851,0.628396,2.719610,1.521805,1.245383,1.014735,0.874008,0.524667,0.748667,0.774000,0.791333,0.810000,0.686000,0.726000,0.768667,0.786000,0.784000,0.657333,0.695333,0.756000,0.770000,0.770667,0.493333,0.616667,0.660667,0.716667,0.743333
1,AdaGrad,5,initial,0.004708,0.767167,0.021057,0.798667,0.756000,0.772000,0.742000,0.785500,,5,5,5,5,0,0,0,0,4,3,4,4,2.029512,1.205740,0.949688,0.806971,0.712603,0.551833,0.687833,0.739667,0.755167,0.765833,1.732753,0.940018,0.766188,0.685038,0.599099,2.239989,1.287023,1.022849,0.859482,0.782337,1.992856,1.229516,0.954355,0.821061,0.706915,2.152452,1.366403,1.055362,0.862302,0.762062,0.695333,0.709333,0.762667,0.796667,0.798667,0.606000,0.695333,0.743333,0.756000,0.750667,0.515333,0.688000,0.719333,0.763333,0.772000,0.390667,0.658667,0.733333,0.704667,0.742000
1,AdaGrad,6,initial,0.009394,0.777333,0.007645,0.764667,0.782667,0.778000,0.784000,0.785500,,5,5,5,5,0,0,0,0,3,4,4,4,2.604712,1.162387,0.904493,0.748251,0.669688,0.495833,0.679500,0.742500,0.767000,0.774333,2.735066,1.327608,1.017680,0.821518,0.699992,2.018787,1.026977,0.892653,0.735182,0.672645,3.171910,1.109423,0.827491,0.696586,0.655048,2.493084,1.185538,0.880147,0.739718,0.651067,0.484000,0.600667,0.738667,0.764667,0.752667,0.532667,0.724000,0.736000,0.778667,0.782667,0.546667,0.663333,0.732667,0.747333,0.778000,0.420000,0.730000,0.762667,0.777333,0.784000
1,AdaGrad,7,initial,0.017343,0.780500,0.016953,0.766667,0.804667,0.762667,0.788000,0.785500,,5,5,5,5,0,0,0,0,4,4,4,4,4.365441,1.147625,0.817371,0.710034,0.644821,0.518833,0.722667,0.750833,0.767167,0.780500,3.697384,1.126501,0.843920,0.738102,0.665494,4.637303,1.062251,0.770507,0.663537,0.614041,4.172889,1.236914,0.805526,0.721890,0.650956,4.954187,1.164836,0.849533,0.716608,0.648792,0.587333,0.717333,0.748000,0.727333,0.766667,0.546000,0.730000,0.782000,0.802667,0.804667,0.501333,0.712667,0.736000,0.760000,0.762667,0.440667,0.730667,0.737333,0.778667,0.788000
1,AdaGrad,8,initial,0.019899,0.789167,0.008503,0.796667,0.787333,0.776000,0.796667,0.789167,,5,5,5,5,0,0,0,0,4,4,4,4,4.636052,1.108220,0.847913,0.727969,0.644381,0.571833,0.683667,0.740167,0.764667,0.789167,5.256044,1.157952,0.814757,0.714750,0.644902,5.036818,0.986173,0.830173,0.712557,0.629298,4.477955,1.275350,1.052304,0.842283,0.723153,3.773389,1.013406,0.694420,0.642284,0.580169,0.514000,0.691333,0.744667,0.767333,0.796667,0.682667,0.712667,0.750000,0.776667,0.787333,0.537333,0.615333,0.699333,0.749333,0.776000,0.553333,0.715333,0.766667,0.765333,0.796667
1,AdaGrad,9,initial,0.026987,0.743833,0.066325,0.630667,0.794000,0.763333,0.787333,0.789167,,5,5,5,5,0,0,0,0,4,4,4,4,6.753260,1.371364,1.024665,0.866959,0.776791,0.538500,0.643000,0.677167,0.728833,0.743833,7.128132,1.925736,1.533505,1.339182,1.161650,8.213369,1.148940,0.840649,0.723658,0.693368,5.392805,0.969198,0.745586,0.620794,0.578770,6.278734,1.441581,0.978920,0.784203,0.673376,0.411333,0.452000,0.547333,0.605333,0.630667,0.522667,0.704000,0.748667,0.774667,0.794000,0.690667,0.749333,0.714667,0.753333,0.763333,0.529333,0.666667,0.698000,0.782000,0.787333
1,AdaGrad,10,bo,0.047235,0.728833,0.046020,0.728000,0.768667,0.654000,0.764667,0.789167,0.035097,5,5,5,5,0,0,0,0,4,4,4,4,14.404206,1.408275,1.108107,0.942271,0.833140,0.451333,0.594833,0.690500,0.711833,0.728833,14.545884,1.533300,1.203558,0.928592,0.811579,15.180109,1.147782,0.917643,0.851798,0.762223,15.201557,1.582209,1.415540,1.236492,1.118482,12.689272,1.369808,0.895687,0.752201,0.640274,0.338667,0.528667,0.673333,0.709333,0.728000,0.578000,0.722667,0.753333,0.756000,0.768667,0.366000,0.457333,0.604667,0.622000,0.654000,0.522667,0.670667,0.730667,0.760000,0.764667
1,AdaGrad,11,bo,0.012386,0.775833,0.023004,0.762000,0.806000,0.788667,0.746667,0.789167,0.019634,5,5,5,5,0,0,0,0,4,4,4,4,3.475329,1.324776,1.063810,0.864759,0.723780,0.513833,0.620500,0.700167,0.740667,0.775833,2.784559,1.390709,1.127637,0.865244,0.766371,2.786489,1.064229,0.833282,0.747556,0.605330,4.083754,1.320072,1.042464,0.811104,0.671460,4.246516,1.524093,1.251856,1.035132,0.851961,0.462000,0.517333,0.706000,0.704667,0.762000,0.601333,0.756667,0.746000,0.778667,0.806000,0.521333,0.650000,0.725333,0.772667,0.788667,0.470667,0.558000,0.623333,0.706667,0.746667
1,AdaGrad,12,bo,0.012693,0.785333,0.012445,0.795333,0.772667,0.773333,0.800000,0.789167,0.013199,5,5,5,5,0,0,0,0,4,4,3,4,3.212878,1.239835,0.897150,0.730572,0.656241,0.558833,0.686833,0.737000,0.766833,0.781500,2.562964,0.960026,0.764648,0.647899,0.592398,3.845224,1.475856,1.100972,0.872667,0.780033,3.242040,1.214145,0.831760,0.691810,0.631551,3.201286,1.309311,0.891221,0.709914,0.620982,0.612000,0.765333,0.703333,0.756667,0.795333,0.598667,0.604667,0.717333,0.753333,0.772667,0.608000,0.678000,0.757333,0.773333,0.758000,0.416667,0.699333,0.770000,0.784000,0.800000
1,AdaGrad,13,bo,0.012477,0.800667,0.013123,0.814667,0.808667,0.799333,0.780000,0.800667,0.010476,5,5,5,5,0,0,0,0,4,4,4,4,3.066312,1.051603,0.803485,0.681639,0.613682,0.642000,0.715333,0.750667,0.772500,0.800667,3.146991,0.890236,0.713789,0.610678,0.541598,2.715891,1.061872,0.795107,0.705203,0.631259,2.695644,1.012793,0.733386,0.633895,0.603551,3.706723,1.241511,0.971656,0.776782,0.678320,0.698000,0.745333,0.792000,0.776667,0.814667,0.648667,0.698667,0.694667,0.774000,0.808667,0.673333,0.718000,0.768000,0.789333,0.799333,0.548000,0.699333,0.748000,0.750000,0.780000
1,AdaGrad,14,bo,0.012568,0.794333,0.014036,0.778000,0.816000,0.796000,0.787333,0.800667,0.000001,5,5,5,5,0,0,0,0,3,4,4,4,2.999610,0.960192,0.782314,0.654151,0.609144,0.652667,0.724500,0.766667,0.772167,0.794333,3.302307,1.024463,0.774956,0.657048,0.620485,3.213679,0.923414,0.711367,0.643730,0.566295,2.766924,1.038385,0.801888,0.681760,0.626984,2.715528,0.854505,0.841044,0.634068,0.622813,0.526667,0.722000,0.762667,0.778000,0.778000,0.730000,0.751333,0.778667,0.800667,0.816000,0.634000,0.720000,0.761333,0.753333,0.796000,0.720000,0.704667,0.764000,0.756667,0.787333
1,Adadelta,0,initial,0.020909,0.605500,0.030038,0.611333,0.584000,0.652000,0.574667,0.605500,,5,5,5,5,0,0,0,0,4,3,3,4,2.254418,2.115447,1.968532,1.821942,1.673957,0.399667,0.491333,0.521333,0.572833,0.601167,2.257834,2.100367,1.945974,1.804134,1.665263,2.248495,2.104059,1.954086,1.803310,1.655674,2.247243,2.101039,1.942590,1.783462,1.628717,2.264099,2.156322,2.031477,1.896864,1.746172,0.450000,0.482667,0.542667,0.565333,0.611333,0.422667,0.532667,0.534667,0.584000,0.581333,0.492000,0.610667,0.616667,0.652000,0.637333,0.234000,0.339333,0.391333,0.490000,0.574667
1,Adadelta,1,initial,0.036044,0.678667,0.012120,0.671333,0.688667,0.662667,0.692000,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.196312,1.956233,1.737859,1.533778,1.342926,0.416833,0.504167,0.581500,0.628333,0.678667,2.224612,2.003657,1.780581,1.567531,1.372277,2.168998,1.909386,1.684558,1.484765,1.305044,2.208910,1.984646,1.772380,1.562080,1.365929,2.182729,1.927242,1.713916,1.520735,1.328456,0.398667,0.487333,0.568667,0.622667,0.671333,0.432667,0.494667,0.596667,0.651333,0.688667,0.403333,0.521333,0.588000,0.613333,0.662667,0.432667,0.513333,0.572667,0.626000,0.692000
1,Adadelta,2,initial,0.000106,0.113167,0.028089,0.122000,0.081333,0.094667,0.154667,0.678667,,5,5,4,5,0,0,1,0,4,4,0,4,2.311173,2.310105,2.309127,2.307780,2.304598,0.105833,0.107000,0.109833,0.111000,0.119333,2.312849,2.311115,2.309876,2.308246,2.306888,2.313181,2.312142,2.311344,2.310010,2.308917,2.316804,2.316021,2.315050,2.313903,,2.301857,2.301144,2.300240,2.298960,2.297988,0.118000,0.118667,0.119333,0.121333,0.122000,0.061333,0.064667,0.072000,0.074667,0.081333,0.094667,0.093333,0.094000,0.094000,,0.149333,0.151333,0.154000,0.154000,0.154667
1,Adadelta,3,initial,0.015186,0.522333,0.032879,0.529333,0.486667,0.572667,0.500667,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.251235,2.128093,2.009653,1.897355,1.788359,0.320000,0.372833,0.429500,0.470333,0.522333,2.228044,2.075574,1.929343,1.796810,1.675397,2.264208,2.135575,2.013790,1.899432,1.788323,2.248465,2.141880,2.039491,1.939630,1.840044,2.264223,2.159343,2.055989,1.953548,1.849669,0.346667,0.401333,0.465333,0.491333,0.529333,0.416000,0.396667,0.420000,0.446000,0.486667,0.268000,0.399333,0.494667,0.542667,0.572667,0.249333,0.294000,0.338000,0.401333,0.500667
1,Adadelta,4,initial,0.007423,0.430833,0.031490,0.416667,0.396000,0.481333,0.429333,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.279285,2.224496,2.166232,2.105473,2.042623,0.184667,0.243667,0.300333,0.375333,0.430833,2.276675,2.220318,2.158098,2.095712,2.033892,2.267842,2.213852,2.155952,2.095318,2.034942,2.284661,2.239994,2.196660,2.149672,2.093783,2.287961,2.223819,2.154217,2.081192,2.007876,0.224667,0.248000,0.281333,0.369333,0.416667,0.149333,0.189333,0.278000,0.356667,0.396000,0.103333,0.198667,0.279333,0.397333,0.481333,0.261333,0.338667,0.362667,0.378000,0.429333
1,Adadelta,5,initial,0.004708,0.365667,0.037299,0.407333,0.394667,0.314667,0.346000,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.289750,2.249481,2.207210,2.163845,2.119517,0.149333,0.216833,0.271000,0.317167,0.365667,2.303167,2.250540,2.199617,2.147365,2.094170,2.270567,2.229791,2.188201,2.147182,2.104983,2.297023,2.263371,2.221850,2.178246,2.133080,2.288244,2.254224,2.219172,2.182587,2.145834,0.108667,0.221333,0.310000,0.369333,0.407333,0.227333,0.261333,0.294000,0.343333,0.394667,0.088000,0.158667,0.216000,0.256667,0.314667,0.173333,0.226000,0.264000,0.299333,0.346000
1,Adadelta,6,initial,0.009394,0.451333,0.041657,0.453333,0.416667,0.416667,0.518667,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.271283,2.194438,2.115864,2.035962,1.954394,0.271833,0.339667,0.374833,0.405000,0.451333,2.260925,2.188664,2.113099,2.038701,1.968317,2.286274,2.213122,2.144078,2.073834,1.992163,2.268272,2.174159,2.086953,1.999721,1.912135,2.269660,2.201808,2.119326,2.031594,1.944963,0.280667,0.340667,0.363333,0.396000,0.453333,0.252667,0.284667,0.313333,0.334000,0.416667,0.369333,0.381333,0.386667,0.395333,0.416667,0.184667,0.352000,0.436000,0.494667,0.518667
1,Adadelta,7,initial,0.017343,0.547833,0.078459,0.436667,0.646000,0.518667,0.590000,0.678667,,5,5,5,5,0,0,0,0,4,4,4,4,2.258381,2.141555,2.023275,1.908814,1.798387,0.328833,0.452667,0.496333,0.515000,0.547833,2.247113,2.132453,2.018529,1.912035,1.810113,2.265125,2.141552,2.015336,1.893842,1.775986,2.250848,2.136316,2.025509,1.912615,1.804733,2.270439,2.155897,2.033727,1.916762,1.802715,0.344000,0.361333,0.384000,0.415333,0.436667,0.234000,0.487333,0.580000,0.596000,0.646000,0.342000,0.469333,0.470000,0.469333,0.518667,0.395333,0.492667,0.551333,0.579333,0.590000
